,polarity,subjectivity,length
10231,1.0833333333333333,1.4333333333333333,63
10232,0.7,1.4,58
10233,0.5,1.5,73
10234,1.7,1.6,57
10235,0.7,1.65,74
10236,1.0,1.6458333333333333,66
10237,1.2,1.2,70
10238,1.2,1.1,71
10239,1.0,1.0,71
10240,1.0,1.0,98
10241,1.0,1.0,87
10242,1.0,1.0,73
10243,1.0,1.0,32
10244,0.8416666666666667,1.7666666666666666,36
10245,0.8,1.3,66
10246,1.2,1.5,70
10247,1.1666666666666667,1.3416666666666666,92
10248,1.0,1.0,59
10249,0.8,1.55,79
10250,1.0,1.0,64
10251,1.15,1.3944444444444444,80
10252,1.0,1.0,45
10253,1.0,1.0,54
10254,0.975,1.2,95
10255,1.425,1.6666666666666665,59
10256,0.9666666666666667,1.1833333333333333,90
10257,1.25,1.3,63
10258,1.0,1.0,64
10259,1.4,1.5,36
10260,0.9285714285714286,1.2142857142857142,49
10261,1.0,1.0,43
10262,1.0,1.0,42
10263,1.3333333333333333,1.4166666666666667,45
10264,1.0,1.5625,99
10265,1.325,1.4333333333333333,76
10266,1.0,1.0,58
10267,0.5,1.55,53
10268,0.875,1.375,52
10269,1.0,1.0,69
10270,1.0,1.0,67
10271,1.0,2.0,42
10272,0.85,1.7,62
10273,0.7428571428571429,1.5285714285714285,55
10274,1.0,1.9,39
10275,1.0,1.0,61
10276,1.0,1.0,57
10277,1.0,1.625,53
10278,0.95,1.4333333333333333,34
10279,1.0,1.0,55
10280,1.25,1.75,48
10281,1.0,1.0,52
10282,0.5,2.0,25
10283,1.25,1.75,66
10284,1.125,1.1916666666666667,95
10285,1.3,1.35,72
10286,1.1,1.1,61
10287,0.9333333333333333,1.3833333333333333,98
10288,1.35,1.7,88
10289,0.30000000000000004,1.2,84
10290,1.0,1.0,63
10291,1.1363636363636362,1.4545454545454546,43
10292,1.0,1.0,46
10293,1.0,1.0,77
10294,0.9333333333333333,1.5666666666666667,100
10295,1.0,1.0,55
10296,0.6666666666666667,1.3666666666666667,65
10297,1.0,1.0,59
10298,0.875,1.375,81
10299,1.0,1.0,64
10300,1.0,1.0,58
10301,1.5,1.15,50
10302,1.0,1.0,75
10303,1.0,1.0,51
10304,1.0,1.0,46
10305,1.3,1.5,88
10306,1.0,1.0,62
10307,1.0,1.0,68
10308,1.0,1.0,42
10309,1.4,1.8,103
10310,1.3,1.375,43
10311,0.9,1.3,85
10312,1.1,1.2,86
10313,1.16,1.54,62
10314,0.9666666666666667,1.4166666666666667,56
10315,1.0,1.0,67
10316,1.0,1.75,55
10317,1.1363636363636362,1.4545454545454546,34
10318,1.0833333333333333,1.5277777777777777,73
10319,1.0,2.0,66
10320,1.0,1.0,68
10321,1.55,1.95,80
10322,1.0,1.0,76
10323,1.0,1.0,18
10324,1.0,1.4416666666666667,81
10325,1.2,1.2,75
10326,1.2,1.3,88
10327,0.5,2.0,68
10328,0.8,1.1,53
10329,1.0,1.0,62
10330,1.4,1.8,72
10331,1.0,1.0,57
10332,1.0,1.0,72
10333,1.0,1.0,58
10334,1.0,1.0,88
10335,1.1363636363636362,1.5,38
10336,1.0,1.0,59
10337,1.0,1.0,44
10338,1.0,1.0,79
10339,0.7708333333333334,1.6,74
10340,1.0,1.5,72
10341,1.0,1.0,57
10342,1.0,1.0,45
10343,1.3125,1.425,96
10344,1.0,1.0,85
10345,1.0,1.0,55
10346,1.1363636363636362,1.4545454545454546,45
10347,1.5,1.8333333333333335,80
10348,1.075,1.725,57
10349,1.0,1.0,18
10350,1.5,1.55,71
10351,0.9047619047619048,1.276190476190476,64
10352,1.25,2.0,46
10353,1.0,1.0,67
10354,1.1,1.4,51
10355,1.2,1.45,71
10356,1.1666666666666667,1.4666666666666668,74
10357,1.1,1.75,49
10358,1.0,1.0,90
10359,0.8,1.0,67
10360,0.5,2.0,51
10361,0.8,1.4,37
10362,1.0,1.0,80
10363,1.1,1.5,56
10364,0.75,1.25,102
10365,1.0681818181818181,1.5272727272727273,117
10366,1.0,1.0,15
10367,1.2142857142857142,1.4285714285714286,34
10368,1.0,1.1666666666666667,74
10369,1.0,1.0,24
10370,1.0,1.0,59
10371,0.9,1.4,66
10372,1.0,1.0,98
10373,1.0,1.9,20
10374,1.0875,1.4375,73
10375,1.0,1.0,45
10376,1.05,1.35,74
10377,1.5,1.9,71
10378,0.9,1.2,57
10379,1.0,2.0,71
10380,1.1181818181818182,1.4522727272727272,77
10381,0.0,2.0,76
10382,1.0625,1.5,95
10383,1.5,1.5,54
10384,0.8333333333333334,1.1666666666666667,50
10385,1.4681818181818183,1.6022727272727273,52
10386,1.0,1.0,89
10387,1.0,1.0,35
10388,1.0,1.0,60
10389,1.175,1.475,43
10390,0.4,2.0,62
10391,1.0,1.0,48
10392,1.0,1.0,78
10393,0.975,1.2,124
10394,1.6833333333333331,1.7000000000000002,52
10395,1.0,1.05,75
10396,0.8444444444444444,1.288888888888889,71
10397,0.9642857142857143,1.2738095238095237,53
10398,0.30000000000000016,1.6666666666666665,61
10399,0.9590909090909091,1.2948863636363637,100
10400,0.9904040404040404,1.3717171717171717,38
10401,1.0,1.0,42
10402,0.975,1.35,113
10403,1.1363636363636362,1.4545454545454546,83
10404,1.1363636363636362,1.4545454545454546,42
10405,1.1278409090909092,1.3323863636363638,115
10406,1.0,1.0,74
10407,1.0,1.0,62
10408,1.35,1.6,73
10409,1.0,1.0,42
10410,1.0,1.0,58
10411,1.0,1.0,71
10412,1.0,1.0,62
10413,1.0,1.0,26
10414,0.4,1.8,97
10415,1.0,1.0,20
10416,1.4,1.6,63
10417,1.0,1.0,66
10418,1.0,1.0,42
10419,0.8333333333333334,1.4333333333333333,76
10420,1.0,1.0,61
10421,1.0,1.0,35
10422,1.0,1.0,63
10423,1.0,1.0,44
10424,1.125,1.125,44
10425,1.0,1.0,77
10426,1.0,2.0,33
10427,0.65,1.75,88
10428,1.1666666666666667,1.3333333333333333,58
10429,1.0,1.0,27
10430,0.7375,1.63125,63
10431,1.0,1.3333333333333333,66
10432,1.0,1.0,25
10433,1.0,1.0,65
10434,1.1333333333333333,1.3166666666666667,37
10435,1.0,1.0,80
10436,0.7,1.6,25
10437,1.0,1.0,44
10438,1.5,2.0,55
10439,2.0,2.0,68
10440,1.0,1.0,65
10441,1.0,1.0,63
10442,1.05,1.85,58
10443,1.0,1.0,61
10444,0.5,2.0,76
10445,0.30000000000000004,1.9,69
10446,1.1363636363636362,1.4545454545454546,47
10447,1.0,1.0,75
10448,1.0,1.0,53
10449,1.1363636363636362,1.4545454545454546,80
10450,0.4,2.0,55
10451,1.0,1.0,90
10452,1.0,1.0,54
10453,0.9,1.4,64
10454,1.1363636363636362,1.4545454545454546,44
10455,0.875,1.375,70
10456,1.5,1.5,62
10457,1.0,1.0,48
10458,1.0,1.0,47
10459,1.0454545454545454,1.1515151515151516,82
10460,1.0,1.0,75
10461,1.0,1.0,50
10462,1.0,1.55,105
10463,1.0,1.0,58
10464,1.6,1.9,71
10465,1.0,1.0,49
10466,1.0,1.0,44
10467,1.0,1.0,79
10468,1.1,1.2,58
10469,0.5,2.0,86
10470,1.0,1.0,53
10471,2.0,2.0,61
10472,1.0,1.0,50
10473,1.075,1.2,34
10474,1.0,1.0,52
10475,1.6,1.7,51
10476,1.2916666666666665,1.5,66
10477,1.0,1.0,62
10478,0.5,2.0,63
10479,1.2777777777777777,1.75,67
10480,0.30000000000000004,1.2,43
10481,0.9,1.1,84
10482,0.9,1.0,28
10483,1.0,1.1,76
10484,1.0,1.0,90
10485,1.0,1.0,59
10486,1.0681818181818181,1.2272727272727273,126
10487,1.125,1.5,85
10488,0.925,1.2,77
10489,0.09999999999999998,2.0,63
10490,1.05,1.95,65
10491,1.4,1.4,64
10492,1.2,1.7333333333333334,79
10493,1.0,1.0,29
10494,0.8444444444444444,1.1805555555555556,55
10495,1.1611111111111112,1.5944444444444446,63
10496,1.1363636363636362,1.4545454545454546,80
10497,1.1363636363636362,1.5,81
10498,1.3,1.7,71
10499,1.0,1.0,73
10500,1.25,1.5,37
10501,1.0,1.0,51
10502,1.0,1.1,26
10503,1.0,1.0,107
10504,1.0,1.0,55
10505,1.0,1.4,70
10506,1.4166666666666667,1.5833333333333335,79
10507,1.0,1.0,34
10508,1.0,1.0,47
10509,1.6071428571428572,1.3642857142857143,30
10510,1.3571428571428572,1.5714285714285714,78
10511,1.0,1.0,66
10512,1.251010101010101,1.4126262626262627,63
10513,1.8,2.0,87
10514,1.0,1.0,62
10515,1.0,1.0,39
10516,1.5,2.0,65
10517,1.5,1.8,70
10518,1.0,1.0,71
10519,0.625,1.5,100
10520,1.2,1.7444444444444445,67
10521,1.0,1.0,29
10522,1.8,1.9,84
10523,1.0,1.0,76
10524,1.0,1.0,74
10525,1.2444444444444445,1.7444444444444445,44
10526,1.0,1.0,63
10527,1.0888888888888888,1.3555555555555556,84
10528,1.0,1.0,74
10529,1.0,1.0,44
10530,0.75,1.25,26
10531,1.0,1.0,60
10532,0.7722222222222221,1.3444444444444446,43
10533,0.9375,1.5125,82
10534,1.0,1.0,71
10535,1.0,1.0,77
10536,1.0,1.0,72
10537,1.4166666666666665,1.7166666666666668,30
10538,0.75,1.8888888888888888,36
10539,1.3333333333333333,1.5,37
10540,1.4,1.35,55
10541,1.35,1.65,54
10542,1.0,1.1,120
10543,1.05,1.2,65
10544,1.0,1.0,34
10545,0.75,1.25,90
10546,1.0,1.0,89
10547,1.0,1.0,43
10548,1.4,1.4,42
10549,0.9285714285714286,1.2142857142857142,45
10550,1.0,1.0,51
10551,1.4333333333333333,1.8333333333333335,56
10552,1.0,1.0,44
10553,1.2,1.5,31
10554,0.5,1.5,22
10555,1.0,1.0,85
10556,1.3,1.45,71
10557,1.2,1.4666666666666668,79
10558,1.4166666666666667,1.5833333333333335,84
10559,0.9,1.025,58
10560,1.0,1.0,76
10561,0.19999999999999996,1.9,57
10562,1.0,1.0,61
10563,1.0,1.0,53
10564,1.5,1.8333333333333335,78
10565,0.9,1.0708333333333333,36
10566,1.0,1.0,18
10567,1.0,1.0,52
10568,1.0,1.0,86
10569,1.6,2.0,62
10570,1.4,1.75,66
10571,0.9222222222222222,1.1444444444444444,98
10572,1.0,1.0,78
10573,0.9,1.0,67
10574,1.0,1.0,71
10575,0.6,1.7,72
10576,0.9,1.1,76
10577,1.0,1.0,66
10578,1.0,1.0,59
10579,0.8,1.5,106
10580,1.0666666666666667,1.4666666666666666,78
10581,1.8,1.75,50
10582,0.5,1.3,62
10583,1.0,1.0833333333333333,83
10584,1.2,1.4,74
10585,1.1,1.5333333333333332,82
10586,1.0,1.0,88
10587,1.0,1.05,86
10588,1.1363636363636362,1.4545454545454546,58
10589,1.35,1.55,55
10590,1.0,1.0,64
10591,1.0,1.0,59
10592,1.0,1.0,74
10593,0.8888888888888888,1.1666666666666667,82
10594,1.0,1.0,66
10595,0.75,2.0,85
10596,1.0,2.0,67
10597,1.0,1.0,51
10598,1.0,1.0,58
10599,1.0,1.0,57
10600,1.1363636363636362,1.4545454545454546,35
10601,1.0,1.0,52
10602,0.825,1.225,136
10603,1.0,1.0,42
10604,1.0,1.0,51
10605,1.0681818181818181,1.2772727272727273,101
10606,1.0,1.0,33
10607,1.3,1.4,89
10608,1.0,1.0,25
10609,1.0,1.0,65
10610,1.0,1.0,31
10611,1.0,1.0,57
10612,1.5,1.5625,49
10613,1.5,1.5,70
10614,1.0,1.0,64
10615,1.0,1.0,96
10616,1.4,1.8,45
10617,0.09999999999999998,2.0,60
10618,1.0,1.0,56
10619,1.6,2.0,46
10620,1.0,1.0,51
10621,1.4,1.8,67
10622,1.0,1.1,83
10623,1.0,1.0,37
10624,1.0,1.0,82
10625,1.25,1.3333333333333333,55
10626,1.0,1.0,33
10627,1.0,1.0,31
10628,1.5,1.5,72
10629,1.0,1.0,57
10630,1.4,1.5,47
10631,0.85,1.35,104
10632,1.0,1.0,62
10633,1.0,1.0,43
10634,1.0,1.0,74
10635,1.35,1.7,47
10636,1.0,1.0,51
10637,1.5,1.5,83
10638,1.0,1.0,80
10639,1.0,1.0,55
10640,1.5,1.5,37
10641,0.8181818181818181,1.5772727272727272,57
10642,1.4,1.8,57
10643,1.0,1.0,45
10644,1.1,1.4,42
10645,1.425,1.625,62
10646,1.2,1.5,78
10647,1.6,1.75,55
10648,2.0,1.3,30
10649,1.0,1.0,71
10650,0.9055555555555556,1.4666666666666668,68
10651,1.275,1.7916666666666667,68
10652,1.5,2.0,75
10653,1.0,1.0,75
10654,1.5,1.5,66
10655,1.1363636363636362,1.4545454545454546,56
10656,1.0,1.0,68
10657,0.55,1.5,70
10658,0.5,2.0,62
10659,1.0,1.0,86
10660,0.30000000000000004,1.8,78
10661,1.2857142857142856,1.5357142857142856,99
10662,0.615909090909091,1.5606060606060606,68
10663,0.8541666666666666,1.2708333333333333,84
10664,0.9121212121212121,1.3848484848484848,51
10665,1.0,1.0,49
10666,0.5999999999999999,1.6,61
10667,1.5,1.6,57
10668,1.15,1.3416666666666668,81
10669,1.0,1.0,29
10670,1.0,1.0,81
10671,1.1363636363636362,1.4545454545454546,30
10672,1.0,1.0,44
10673,1.0,1.0,53
10674,1.0,1.0,71
10675,0.95,1.4166666666666667,39
10676,1.0,1.6,25
10677,1.0,1.0,63
10678,1.3866666666666667,1.28,67
10679,1.05,1.1,79
10680,1.0,1.0,70
10681,1.275,1.425,73
10682,1.0,1.0,75
10683,1.0375,1.3875,96
10684,0.7,1.45,74
10685,1.25,2.0,57
10686,1.125,1.2,89
10687,1.0,1.55,46
10688,0.8,1.9,82
10689,0.9,1.7000000000000002,119
10690,1.5,2.0,77
10691,1.0,1.0,74
10692,0.6,1.7,86
10693,1.0,1.0,67
10694,1.0,2.0,52
10695,1.0,1.0,54
10696,1.15,1.15,27
10697,0.725,1.7,68
10698,1.0,1.0,84
10699,1.0,1.0,43
10700,1.3,1.5,83
10701,1.5,2.0,100
10702,1.25,2.0,42
10703,1.25,1.3333333333333333,25
10704,1.0,1.0,43
10705,1.0,1.0,47
10706,1.0,1.0,30
10707,1.5,2.0,48
10708,1.0,1.0,41
10709,1.0,1.0,66
10710,0.8,1.05,29
10711,0.5,2.0,58
10712,0.4,1.8,54
10713,1.0,2.0,53
10714,1.0,1.0,58
10715,1.0,1.0,43
10716,0.9666666666666667,1.4083333333333332,70
10717,1.25,1.5,80
10718,1.0,1.0,57
10719,1.3,1.45,55
10720,1.6,2.0,84
10721,1.0,1.0666666666666667,77
10722,1.0,1.0,48
10723,1.0,1.0,94
10724,1.0,1.0,105
10725,1.1,1.35,86
10726,1.0,1.0,66
10727,1.0,1.0,48
10728,1.268181818181818,1.5772727272727272,95
10729,1.3,1.65,72
10730,1.0,1.0,95
10731,1.0,1.0,92
10732,1.0,1.0,50
10733,1.0,1.0,31
10734,1.0,1.0,55
10735,1.2,1.2,55
10736,1.0,1.0,78
10737,1.0,1.0,67
10738,0.755,1.415,87
10739,1.0,1.0666666666666667,101
10740,1.0,1.0,47
10741,0.4,2.0,114
10742,1.7,1.6,36
10743,1.3181818181818181,1.7272727272727273,47
10744,1.0,1.0,59
10745,0.85,1.1,70
10746,1.0,1.0,45
10747,0.9,1.35,61
10748,1.0,1.0,25
10749,0.5,2.0,81
10750,1.0,1.0,69
10751,0.5,2.0,35
10752,1.25,1.3333333333333333,71
10753,1.1722222222222223,1.6444444444444444,69
10754,1.4,1.45,66
10755,1.0,1.0,77
10756,1.075,1.3583333333333334,94
10757,1.1,1.3833333333333333,72
10758,0.8777777777777778,1.3888888888888888,90
10759,1.0,1.0,50
10760,1.0,1.0,62
10761,1.5,2.0,49
10762,1.0,1.0,104
10763,1.5681818181818181,1.7272727272727273,64
10764,1.0,1.0,62
10765,1.0,1.0,81
10766,1.425,1.6666666666666665,69
10767,1.0,1.0,50
10768,2.0,2.0,89
10769,1.4,1.7,58
10770,1.6,1.9,78
10771,1.1363636363636362,1.4545454545454546,44
10772,1.0,2.0,73
10773,1.0,1.0,56
10774,0.8,1.0,60
10775,1.0,1.0,63
10776,0.9125,1.15,66
10777,1.0,1.0,71
10778,1.1666666666666667,1.25,83
10779,1.0,1.0,72
10780,1.0,1.0,44
10781,1.5,1.5,35
10782,0.43333333333333346,1.5555555555555554,87
10783,1.0,1.0,55
10784,1.0,1.0,49
10785,1.25,1.5,64
10786,1.0,1.0,84
10787,1.0,1.0,68
10788,1.0,1.0,52
10789,0.95,1.975,66
10790,1.0,1.0,40
10791,1.0,1.0,58
10792,1.312121212121212,1.7626262626262625,64
10793,1.0,1.0,40
10794,1.2777777777777777,1.4444444444444444,77
10795,0.5999999999999999,1.6,33
10796,1.5,1.5,58
10797,1.7,1.2,52
10798,1.0,1.0,37
10799,1.0,1.0,40
10800,1.0,1.0,49
10801,1.4681818181818183,1.7272727272727273,32
10802,1.0,1.125,49
10803,1.3,1.1,25
10804,0.9848484848484849,1.3106060606060606,92
10805,1.0,1.1,63
10806,1.3,1.1,33
10807,1.0,1.0,71
10808,1.0,1.0,68
10809,1.1,1.4,82
10810,1.0,1.0,45
10811,0.9375,1.1125,74
10812,1.16,1.54,75
10813,1.0,1.0,65
10814,1.0,1.0,29
10815,1.1,1.2,66
10816,1.0,1.25,78
10817,1.0,1.0,18
10818,1.2454545454545454,1.584848484848485,77
10819,1.75,1.9,33
10820,1.0,1.0,76
10821,1.1753246753246753,1.4772727272727273,56
10822,1.1666666666666667,1.3333333333333333,68
10823,1.0,1.0,72
10824,1.0,1.0,21
10825,1.0,1.1,54
10826,1.0,1.0,41
10827,1.15,1.55,30
10828,0.9,1.0708333333333333,90
10829,1.1333333333333333,1.6833333333333331,113
10830,1.1363636363636362,1.4545454545454546,38
10831,1.0,1.0,63
10832,1.35,1.35,38
10833,1.3431818181818183,1.7022727272727272,52
10834,1.25,1.3333333333333333,66
10835,1.3,1.45,50
10836,0.95,1.15,61
10837,1.0,1.0,40
10838,1.2,1.2,66
10839,0.9590909090909091,1.8136363636363635,90
10840,1.0,1.0,74
10841,1.0,1.0,50
10842,0.9,1.1,87
10843,1.0681818181818181,1.2606060606060607,75
10844,1.0,1.0,28
10845,1.0,1.0,59
10846,1.5,2.0,83
10847,1.0,1.0,57
10848,0.9708333333333333,1.4666666666666666,87
10849,1.7,1.2,101
10850,0.9,1.7,42
10851,2.0,2.0,58
10852,1.1,1.2,43
10853,1.0,1.0,76
10854,0.6,1.7,71
10855,0.85,1.2833333333333332,86
10856,0.75,2.0,85
10857,1.0,1.0,85
10858,1.0,1.0,101
10859,0.95,1.4,63
10860,1.2,1.525,52
10861,1.0,1.0,65
10862,1.1833333333333333,1.35,82
10863,1.0,1.375,43
10864,1.0,1.0,79
10865,1.0,1.0,46
10866,1.0,1.0,76
10867,1.2583333333333333,1.7083333333333335,88
10868,1.0,1.0,76
10869,1.0,1.0,79
10870,1.0,1.0,61
10871,1.2375,1.475,66
10872,0.5,1.5,63
10873,1.0,1.0,81
10874,1.1,1.2,58
10875,1.0,1.0666666666666667,68
10876,1.4166666666666667,1.5833333333333335,50
10877,1.0,1.0,68
10878,1.175,1.45,70
10879,1.0,1.0,23
10880,1.0,1.0,71
10881,1.6,2.0,56
10882,1.1363636363636362,1.4545454545454546,90
10883,1.1363636363636362,1.4545454545454546,69
10884,1.0,1.1,67
10885,0.5,2.0,41
10886,1.225,1.375,72
10887,1.6,1.9,59
10888,1.8,1.4,109
10889,1.0,1.0625,55
10890,1.0,1.0,46
10891,0.9833333333333334,1.577777777777778,96
10892,0.8722222222222222,1.1944444444444444,63
10893,0.30000000000000016,1.6666666666666665,63
10894,1.0,1.0,74
10895,1.0,1.0,65
10896,1.0,1.0,19
10897,1.15,1.25,47
10898,1.0,1.0,42
10899,1.0,1.0,50
10900,1.0,1.0,65
10901,1.3666666666666667,1.4000000000000001,63
10902,1.0,1.0,44
10903,1.0,1.0,31
10904,0.8444444444444444,1.288888888888889,35
10905,1.0,1.0,59
10906,1.0,1.0,73
10907,1.0,1.0,27
10908,1.0,1.0,53
10909,1.15,1.5,43
10910,1.0,1.0,42
10911,1.0,1.0,26
10912,1.0,1.0,33
10913,1.0,1.0,42
10914,0.8444444444444444,1.288888888888889,62
10915,0.6875,1.6875,43
10916,1.0,1.0,45
10917,1.125,1.675,60
10918,1.2083333333333333,1.3416666666666668,78
10919,0.85,1.2,53
10920,1.1944444444444444,1.3333333333333333,82
10921,1.0,1.0,57
10922,0.8,1.0,79
10923,1.3583333333333334,1.3916666666666666,63
10924,1.0,1.0,36
10925,0.875,1.375,58
10926,1.1,1.2,35
10927,1.0,1.0,108
10928,1.0,1.0,49
10929,1.0,1.0,81
10930,1.1,1.8,72
10931,0.8,1.1,93
10932,1.375,2.0,74
10933,1.0,1.0,68
10934,0.9,1.4,53
10935,1.0,1.0,60
10936,1.0,1.0,42
10937,1.05,1.05,55
10938,1.0,1.375,34
10939,1.0,1.0,67
10940,1.0,1.0,38
10941,1.0,1.0,75
10942,1.0,1.0,82
10943,1.0,1.0,58
10944,1.0,1.0,55
10945,1.125,1.125,98
10946,1.0,1.0666666666666667,44
10947,1.1472727272727272,1.5509090909090908,66
10948,1.0,1.0,22
10949,1.5,1.5,27
10950,1.0,1.0,79
10951,1.15625,1.75,55
10952,1.0,1.0,55
10953,1.0,1.0,44
10954,1.0,1.0,13
10955,1.0,1.0,32
10956,1.0,1.0,44
10957,1.0,1.0,52
10958,1.0,1.0,46
10959,1.0,1.0,62
10960,0.925,1.825,70
10961,1.1,1.5333333333333332,76
10962,1.5,1.5833333333333335,63
10963,1.0,1.0,89
10964,0.19999999999999996,1.9,33
10965,1.375,1.875,66
10966,1.0,2.0,94
10967,1.05,1.5666666666666667,78
10968,1.0,1.0,22
10969,1.082142857142857,1.3857142857142857,112
10970,2.0,1.3,24
10971,1.0,1.0666666666666667,71
10972,0.7,1.3333333333333333,112
10973,1.25,1.3333333333333333,63
10974,0.975,1.5444444444444443,85
10975,1.4,1.5,65
10976,0.8333333333333334,1.4333333333333333,78
10977,1.5,1.6,34
10978,1.0,1.0,47
10979,1.3,1.5,100
10980,0.9666666666666667,1.5333333333333332,49
10981,0.8954545454545455,1.6015151515151516,89
10982,1.16,1.54,55
10983,1.0,1.0,68
10984,1.0,1.0,58
10985,1.0,1.0,89
10986,1.0,1.0,37
10987,1.1,1.4,76
10988,1.35,1.8,75
10989,1.0,1.0,31
10990,1.0,1.0,59
10991,0.8333333333333334,1.3333333333333333,82
10992,1.0,1.0,54
10993,1.25,1.35,81
10994,1.0,1.0,11
10995,1.3,1.0,24
10996,1.25,1.25,72
10997,1.1,1.3166666666666667,84
10998,1.0,1.0,37
10999,1.0,1.0,61
11000,0.8333333333333334,1.25,73
11001,1.05,1.2,89
11002,1.0,1.0,35
11003,1.0583333333333333,1.4583333333333333,131
11004,1.0,1.0,69
11005,1.0,1.0,31
11006,1.0,1.0,43
11007,1.0,1.4,104
11008,1.0,1.1,65
11009,1.0,1.0,56
11010,1.4375,1.4375,70
11011,1.0,1.8,82
11012,1.1363636363636362,1.4545454545454546,47
11013,2.0,1.3,37
11014,1.1931818181818181,1.393939393939394,67
11015,0.6208333333333333,1.7041666666666666,90
11016,0.9,1.1,52
11017,1.0,1.1,50
11018,1.25,1.55,68
11019,1.2055555555555555,1.5222222222222221,75
11020,1.5,1.824074074074074,139
11021,1.0,1.0,71
11022,1.0,1.125,82
11023,1.0,1.0,81
11024,1.0,1.0,72
11025,1.1,1.3,48
11026,1.25,2.0,42
11027,1.0,1.0,51
11028,1.0,1.0,58
11029,1.0,1.0,45
11030,1.8,1.9,32
11031,1.0,1.0,61
11032,1.2,1.9,95
11033,1.0,1.0,62
11034,1.1363636363636362,1.5,57
11035,1.0,1.0,76
11036,0.9,1.0,83
11037,0.2857142857142857,1.8571428571428572,41
11038,1.0,1.0,66
11039,1.3166666666666667,1.6666666666666667,39
11040,0.8125,1.5,47
11041,1.0,1.125,71
11042,0.75,1.25,75
11043,1.0,1.0,79
11044,1.0,1.0,64
11045,1.0,1.0,51
11046,1.2,1.4,42
11047,1.0,1.0,46
11048,1.0,1.0,22
11049,1.0,1.0,78
11050,1.7,1.7,91
11051,1.5,1.6,67
11052,0.6,1.6,67
11053,1.2,1.3,64
11054,1.0,1.0,26
11055,1.25,1.4944444444444445,65
11056,1.5,1.75,62
11057,1.2,1.1,67
11058,1.0,1.0,87
11059,1.35,1.55,69
11060,1.4500000000000002,1.7,55
11061,1.525,1.7,64
11062,1.0,1.0,69
11063,1.0,1.0,25
11064,2.0,1.3,53
11065,1.1,1.9,44
11066,1.0,1.0,63
11067,1.0,1.0,67
11068,1.35,1.55,90
11069,1.3111111111111111,1.5222222222222221,77
11070,1.0,1.0,75
11071,1.0,1.0,74
11072,1.0,1.0,65
11073,1.0,1.0,70
11074,1.1,1.4,103
11075,1.0,1.0,52
11076,1.0,1.0,69
11077,1.0,1.0,41
11078,0.95,1.1,57
11079,0.8777777777777778,1.2861111111111112,69
11080,1.0,1.0,48
11081,1.1666666666666667,1.2833333333333332,69
11082,1.3666666666666667,1.5,89
11083,1.0,1.0,67
11084,1.7,1.6,82
11085,1.0,1.0,116
11086,1.0,1.0,65
11087,1.0,1.0,57
11088,1.2583333333333333,1.35,63
11089,0.125,2.0,58
11090,0.8047619047619048,1.5642857142857143,58
11091,1.0,1.0,61
11092,1.0,2.0,92
11093,1.0,1.1,69
11094,1.0,1.0,31
11095,1.0,1.0,44
11096,0.0,2.0,54
11097,1.1363636363636362,1.4545454545454546,62
11098,1.6,2.0,54
11099,1.0,1.0,44
11100,1.0,1.0,30
11101,1.1363636363636362,1.4545454545454546,81
11102,1.4,1.425,61
11103,0.8125,1.5,24
11104,1.5,1.8888888888888888,52
11105,1.2,1.2,77
11106,1.1,1.4,50
11107,1.125,1.3611111111111112,69
11108,1.2083333333333333,1.3416666666666668,81
11109,1.0,1.0,24
11110,1.0,1.0,56
11111,1.0333333333333334,1.0666666666666667,71
11112,0.09999999999999998,1.7,70
11113,0.875,1.375,76
11114,1.0,1.0,52
11115,0.19999999999999996,1.2,22
11116,1.0,1.5,85
11117,0.9181818181818182,1.4272727272727272,86
11118,1.0,1.0,56
11119,0.85,1.15,44
11120,1.0,1.0,62
11121,1.0,1.0,77
11122,1.1,1.6,67
11123,0.875,1.375,96
11124,1.25,1.65,31
11125,1.0,1.0,58
11126,1.0,1.0,49
11127,0.85,1.4,34
11128,1.0,1.0,56
11129,1.225,1.475,56
11130,1.4642857142857144,1.7428571428571429,61
11131,1.0,1.0,55
11132,1.0,1.0,76
11133,1.0,1.0,45
11134,1.2,1.1,77
11135,1.0,1.0,65
11136,0.2749999999999999,2.0,69
11137,1.5,1.5,84
11138,1.0,1.0,60
11139,1.0,1.625,69
11140,1.0,1.0,36
11141,1.0,1.0,69
11142,1.3,1.45,59
11143,1.0,1.3333333333333333,56
11144,1.1666666666666667,1.4666666666666668,58
11145,1.0,1.0,52
11146,1.0,1.0,76
11147,1.1,1.5,44
11148,1.5,1.5,64
11149,1.0,1.0,46
11150,1.0,1.0,49
11151,1.0,1.0,22
11152,1.0,1.0,62
11153,1.0,1.0,35
11154,1.5,1.5,65
11155,1.35,1.2444444444444445,70
11156,1.3642857142857143,1.6071428571428572,64
11157,1.2121212121212122,1.684848484848485,73
11158,1.0,1.0,43
11159,0.7,1.4,67
11160,0.9481481481481482,1.762962962962963,96
11161,0.4,1.8,85
11162,1.0,1.0,48
11163,0.9222222222222222,1.1777777777777778,80
11164,1.0,1.0958333333333332,94
11165,1.0,1.0,43
11166,1.0,1.0,100
11167,0.9,1.1,62
11168,1.0,1.05,46
11169,0.9375,1.3541666666666665,56
11170,0.6666666666666666,1.8333333333333333,44
11171,1.0,1.0,54
11172,0.20000000000000007,2.0,46
11173,1.0681818181818181,1.7272727272727273,47
11174,1.0,1.0,56
